title,url,hashtags
My View On The Universe Part 1 - Thoughts on life and existence,https://docs.google.com/document/d/1mmytZ3GTENHpmYsCf74dMeJPNXCBrzIKKCXzSTLbBMw,#Philosophy #Life #Existence #Thoughts #Perspective
My View On The Universe Part 2 - Continued reflections on being,https://docs.google.com/document/d/1x7K3maoEju4YL5KN4Av8ikxqzmlTvhmxetZgw8bt3Io,#Existence #Philosophy #Life #Universe #Reflection
Forking Drives Innovation - Competition isn't the only path,https://docs.google.com/document/d/1K9nu-s3mb8hqjHGBMGRPHWUutynIX_O45VIlfRX8-no,#Innovation #Forking #GameDev #Ideas #Creativity
Why I Quit Competitive Games - The problem with versus play,https://docs.google.com/document/d/1AEL4GWYjHf8qOK0p_JG7hN2RIB0ogGXMOgNWE4psDfs,#Gaming #Competition #GameDesign #Personal #Mindset
Starting Game Dev From Scratch - Advice for complete beginners,https://docs.google.com/document/d/1su-KoRru0D2uiuaYyQ4Acu_o_uGY4TfV2Nx3LYYHAkU,#GameDev #Beginner #HowTo #IndieDev #StartHere
Growing As A Game Designer - Lessons and epiphanies,https://docs.google.com/document/d/1Uc7p3GZabPU6zD24DEFf0Yu_BF8AB6_7BkHGVElCiIw,#GameDesign #Growth #DevJourney #Insights #GameDev
What Is A Game Designer - How to master the craft,https://docs.google.com/document/d/1qYeWOujm45B-8S0Ib6_1VmpAfSoi6UmBtcJ8O2nA46Y,#GameDesign #Skill #Career #Development #GameDev
Evolution Of A Game Designer - Challenging common knowledge,https://docs.google.com/document/d/1WN99UKFgOvpaV5rKrm6XxGV005jEzthKMtxwMd78VnI,#GameDev #Growth #DesignMyths #Perspective #Skills
Additive vs Multiplicative Content - Why the latter wins,https://docs.google.com/document/d/1X46PJP9A6mNVZ4EZVNa80UCmH51aEBJ2jvXm51VBMBQ,#GameDesign #Content #Strategy #Multiplicative #GameDev
Scope Creep Isn’t Bad - You're just not ready yet,https://docs.google.com/document/d/1dUnMhvgPTFoPFwaomh2T-dLzVyq59Deu_0r3MzPFXCI,#ScopeCreep #GameDev #Project #Design #RealityCheck
Narrative In Infinite Games - Player-run story structure,https://docs.google.com/document/d/1MChlMPPABmEWdCfb-QRcsQcHiYoCithIXVCHAD5FgPI,#Narrative #StoryDesign #InfiniteGame #GameDev #PlayerDriven
Meaning In Games - How to create motivation to play,https://docs.google.com/document/d/1AYFUbO3hmwBmdKqWFoU1ACUezfcruUkU_r-x3pQrDUA,#GameMeaning #Motivation #Design #GameDev #PlayValue
Pacing And Progression - Tuning infinite gameplay loops,https://docs.google.com/document/d/1qfdoKELsKZFnnuKf1vBz0xZ28GMzNjvJnATPgpe5fr0,#Pacing #Progression #InfiniteGame #GameLoop #Design
Exploitative Game Design - Beyond free-to-play debate,https://docs.google.com/document/d/1tuL7hozHmT_5BlOeiu-lny7CWGfpWMf5zY2nHYk0t1U,#F2P #Ethics #GameDesign #Exploitative #GameDev
Loopholes In Game Design - How flaws get exploited,https://docs.google.com/document/d/1IfTJ38En4kQdV1wsF8WGel_noOwAzZ0bkaPREabJn8Q,#DesignFlaws #GameDev #Exploits #Loopholes #GameDesign
OutoTex Seamless Texture Pack: 1024px photo-based assets for pro 3D workflows,https://reactorcore.itch.io/outotex-photobased-seamless-texture-pack-1024px,#assets #textures #seamless #photo #3d
OMA Blaster GBE 2x: Free sample weapon from the OMA demo arsenal,https://reactorcore.itch.io/blaster-gbe-mk1,#assets #blaster #demo #free #weapons
OMA Superpack: Massive sprite-only bundle with everything OMA in one,https://reactorcore.itch.io/oma-sprites-only-all-superpack,#assets #sprites #superpack #pixelart #bundle
Crosshair 110x Ultra: Triple pack with precision UI crosshairs,https://reactorcore.itch.io/crosshair-110x-triple-ultra-pack,#assets #crosshair #ui #pack #design
PSRC Builder Hardware: 2D sprite tools and machines for construction,https://reactorcore.itch.io/psrc-2d-sprites-builder-hardware,#assets #sprites #tools #builder #construction
PSRC Kitchen Gear: Cooking tools and gear sprites for cozy scenes,https://reactorcore.itch.io/psrc-2d-sprites-kitchen-gear,#assets #sprites #kitchen #gear #2D
PSRC Urban Maintenance: Modern sprite utilities for city service work,https://reactorcore.itch.io/psrc-2d-sprites-urban-maintenance,#assets #sprites #urban #tools #service
PSRC House Utilities: Home appliance sprites for 2D games,https://reactorcore.itch.io/psrc-2d-sprites-house-utilities,#assets #sprites #home #utilities #2D
Particle Texture Essentials: FX-ready particles for visual effects,https://reactorcore.itch.io/particle-effect-texture-essentials,#assets #textures #particles #fx #effects
Reactorcore Sprite Megapack: 1500+ pixel sprites in one pro bundle,https://reactorcore.itch.io/reactorcore-art-sprite-assets-packs-all-in-one-1500-sprites,#assets #sprites #megapack #pixelart #bundle
Deluxe Primitives: Essential 3D modeling starter shapes,https://reactorcore.itch.io/deluxe-primitives,#assets #3D #models #primitives #geometry
OMA Sidearm 3D Models: Small weapon models for your game arsenal,https://reactorcore.itch.io/oma-3d-models-sidearm-weapons,#assets #3D #weapons #sidearm #models
OMA Grenade 3D Models: Explosive props ready for any shooter,https://reactorcore.itch.io/oma-3d-models-grenade-weapons,#assets #3D #grenade #weapons #models
OMA Primary B Energy: Sci-fi 3D weapons with high-tech style,https://reactorcore.itch.io/oma-3d-models-primary-weapons-b-energy,#assets #3D #weapons #energy #models
OMA Secondary Weapons: Compact 3D weapon models for quick use,https://reactorcore.itch.io/oma-3d-models-secondary-weapons,#assets #3D #weapons #models #compact
OMA Primary A Ballistic: 3D firearm models with classic looks,https://reactorcore.itch.io/oma-3d-models-primary-weapons-a-ballistic,#assets #3D #weapons #ballistic #models
OMA 3D Models Megapack: Full weapon library in one file,https://reactorcore.itch.io/oma-3d-models-all-megapack,#assets #3D #megapack #weapons #models
"OMA Sprite Energy Weapons: Futuristic pixel guns, sprite-only",https://reactorcore.itch.io/oma-pixel-primary-weapons-b-energy,#assets #sprites #weapons #energy #pixel
OMA Sprite Ballistic Weapons: Firearms in pixel sprite format,https://reactorcore.itch.io/oma-pixel-primary-weapons-a-ballistic,#assets #sprites #weapons #ballistic #pixel
"OMA Sprite Secondary Weapons: Pixel sideweapons, compact and clean",https://reactorcore.itch.io/oma-pixel-secondary-weapons,#assets #sprites #weapons #secondary #pixel
OMA Sprite Sidearms: Handgun-style pixel weapons for 2D games,https://reactorcore.itch.io/oma-pixel-sidearm-weapons,#assets #sprites #weapons #sidearm #pixel
OMA Sprite Grenades: Throwable pixel explosives for your arsenal,https://reactorcore.itch.io/oma-pixel-grenade-weapons,#assets #sprites #weapons #grenade #pixel
Image to UnicodeASCII: Convert any image into stylized text art,https://reactorcore.itch.io/image-to-unicodeascii-generator,#ascii #image #generator #art #text
Offworld Mercenary Arsenal: Interactive weapon showcase demo,https://reactorcore.itch.io/offworld-mercenary-arsenal-interactive-showcase-demo,#game #demo #weapons #interactive #assets
Simple Planet Interior Generator: Generate procedural maps fast,https://reactorcore.itch.io/simple-planet-interior-generator,#generator #planet #maps #random #2D
Cortex Command B23 Remix: A modded return of the cult classic,https://reactorcore.itch.io/super-remixed-cortex-command-b23-legacy,#game #remix #2D #combat #download
Auto-Generate X/BSky Posts from catalog websites,https://app.mindstudio.ai/agents/handsfree-marketing-on-x-part-1a--extract-links-from-catalog-website-2acc22e8,#marketing #automation #socialMedia #contentCreation #digitalMarketing
Auto-Generate X/BSky Posts from list of links,https://app.mindstudio.ai/agents/handsfree-marketing-on-x-part-1b--generate-csv-from-existing-list-of-links-73327018,#marketing #automation #contentStrategy #socialMedia #links
Generate X/BSky Posts when websites restrict scraping,https://app.mindstudio.ai/agents/handsfree-marketing-on-x-part-1c--generate-csv-from-links-but-cant-scrape-66054835,#marketing #contentCreation #workaround #socialMedia #automation
Automate X/Twitter marketing for all products daily,https://app.mindstudio.ai/agents/handsfree-marketing-on-x-part-2--send-posts-841b19e6,#autoMarketing #scheduling #twitter #contentLoop #automation
Automate BlueSky marketing for all products daily,https://app.mindstudio.ai/agents/automatic-marketing-on-bluesky-2743b8eb,#bluesky #autoMarketing #contentLoop #scheduling #automation
App Idea Unjumbler: Turn messy thoughts into cohesive app concepts,https://app.mindstudio.ai/agents/app-idea-unjumbler-807eb3be,#appDevelopment #ideation #brainstorming #productDesign #innovation
Code Security Scanner: Detect vulnerabilities & get suggested fixes,https://app.mindstudio.ai/agents/code-project-security-vulnerabilities-report-a2a908d6,#codeSecurity #vulnerabilities #debugging #programming #securityAudit
Website Tech Analyzer: Discover how websites are built,https://app.mindstudio.ai/agents/how-was-that-website-made-i-want-one-too-3ebc8b69,#webDev #techStack #webDesign #inspiration #UIdesign
Link Harvester: Extract clean list of links from cluttered pages,https://app.mindstudio.ai/agents/link-harvester-088b9f94,#linkExtraction #webScraping #dataCollection #organization #productivity
Perfect Image Prompt Generator: Turn any text into AI image prompts,https://app.mindstudio.ai/agents/perfect-image-prompt-bfb575fe,#AIart #promptEngineering #imageGeneration #creativity #contentCreation
Perfect Video Prompt Creator: Convert text to video generation prompts,https://app.mindstudio.ai/agents/perfect-video-prompt-658f7623,#videoGeneration #AIvideo #promptEngineering #contentCreation #creativity
Website to Promo Image: Create perfect images from your website,https://app.mindstudio.ai/agents/turn-your-website-into-image-e256df91,#webPromotion #marketingImages #branding #visualContent #websiteTools
Website to Video Clip: Generate 5-second relevant promo videos,https://app.mindstudio.ai/agents/turn-your-website-into-video-75b5e619,#videoMarketing #webPromotion #shortVideo #contentCreation #branding
Web Page to Markdown: Clean website content for AI consumption,https://app.mindstudio.ai/agents/web-page-to-markdown-4c4b0ef2,#contentFormatting #markdown #webCleanup #AIfeeding #productivity
Website Voice Introducer: Create 5-10s audio intro for your site,https://app.mindstudio.ai/agents/website-voice-introducer-09699756,#audioIntro #voiceMarketing #websiteAudio #branding #userExperience
Font Identifier: Discover fonts used on websites & images,https://app.mindstudio.ai/agents/whats-that-font-i-want-it-758f2fc5,#fontIdentification #typography #webDesign #graphicDesign #creativeTech
Legal Document Risk Analyzer: Spot problematic legal clauses,https://app.mindstudio.ai/agents/am-i-getting-screwed-over-by-this-legal-document-b11124fc,#legalRisk #contractReview #legalProtection #documentAnalysis #consumerRights
Report Bad Privacy Policies & TOS to authorities,https://app.mindstudio.ai/agents/bad-tos-or-privacy-policy-report-them-e4abd1a2,#privacyRights #termsOfService #legalCompliance #consumerProtection #reporting
Website Scam Detector: Identify illegal or deceptive websites,https://app.mindstudio.ai/agents/intuition-website-scam-detector-b472b9fb,#scamDetection #onlineSafety #fraudPrevention #cybersecurity #webSafety
Legal Document Translator: Convert legalese to human language,https://app.mindstudio.ai/agents/legal-document-analyzer-cf826903,#legalTranslation #plainLanguage #documentAnalysis #legalHelp #accessibility
Regime Tracker Newsletter: Bi-weekly updates on authoritarian regimes,https://app.mindstudio.ai/agents/regime-eradicator-newsletter-a43346c3,#geopolitics #authoritarianism #globalNews #intelligenceBriefing #worldAffairs
Report Illegal Websites: Draft letters to authorities in their language,https://app.mindstudio.ai/agents/report-evil-website-to-authorities-8c040f59,#cybercrime #reporting #internetSafety #justiceAdvocacy #illegalContent
State Media Analyzer: See what dictatorships say about your country,https://app.mindstudio.ai/agents/roulette-of-evil-048395eb,#statePropaganda #foreignMedia #informationAnalysis #translationTools #geopolitics
Merge images & audio in bulk - perfect for content creators & editors,https://reactorcore.itch.io/bulk-image-and-audio-merger,#mediaTools #contentCreation #audioVisual #productivity #batchProcessing
Create empty folder structures instantly with this simple batch file,https://reactorcore.itch.io/copy-folder-tree-without-files,#folderOrganization #fileManagement #batchFile #productivity #systemTools
Enhance image quality with one-click xBRZ upscaling technology,https://reactorcore.itch.io/auto-upscale-all-images-using-xbrz-234x,#imageUpscaling #graphicEnhancement #digitalArt #batchProcessing #visualQuality
Unity developers: Auto-paste keyword sets to speed up Asset Store listings,https://reactorcore.itch.io/unity-asset-store-keyword-auto-paste,#unityDev #gamedev #productivityTool #assetStore #automation
Batch rename randomized file sets with this simple utility tool,https://reactorcore.itch.io/shuffled-file-set-renamer,#fileManagement #batchRenaming #organizationTool #productivity #dataManagement
Extract individual frames from any video - perfect for thumbnails & analysis,https://reactorcore.itch.io/video-frame-extractor,#videoEditing #frameExtraction #contentCreation #thumbnailMaker #mediaTools
Automate movie assembly from clips & images with intelligent sequencing,https://reactorcore.itch.io/no-nonsense-auto-movie-assembler,#videoEditing #automation #contentCreation #movieMaking #batchProcessing
Optimize GIFs in bulk: Reduce file size while preserving quality,https://reactorcore.itch.io/easy-bulk-gif-optimizer-automatic-batch-compressor,#gifOptimization #fileCompression #batchProcessing #webContent #mediaOptimization
Track everything you copy: Simple utility logs clipboard history to text file,https://reactorcore.itch.io/simple-clipboard-logger,#clipboardHistory #productivityTool #textLogging #dataCapture #workflow
Export complete folder structures to text files for documentation & reference,https://reactorcore.itch.io/folder-tree-to-txt,#folderStructure #documentation #fileManagement #organizationTools #systemUtility
"""All Clear"" HUD notification for Doom - know when you've cleared all enemies",https://reactorcore.itch.io/all-clear-message,#doomMod #gameHUD #UIenhancement #gaming #modding
Add AI companions to classic Doom - fight alongside friends who have your back,https://reactorcore.itch.io/doom-friends-companions-mod,#doomMod #AIcompanions #gameModding #classicGames #gamingEnhancement
Robodude: The ultimate robot companion mod for Doom - loyal & powerful ally,https://reactorcore.itch.io/robodude-buddy-ally-companion-mod,#doomMod #robotCompanion #gameModding #classicGames #AIally
Make Doom environments destructible with explodable props & decorations,https://reactorcore.itch.io/explodable-props-destroyable-decorations,#doomMod #destructibleEnvironment #gameModding #environmentalEffects #gaming
Reimagined final boss maps for Doom 2 - epic conclusion to a classic game,https://reactorcore.itch.io/doom-2-final-boss-battle-replacement-maps,#doomMod #bossEncounter #levelDesign #gameModding #classicGames
Track your map completion with notifications in Doom - perfect for completionists,https://reactorcore.itch.io/completionist-notification,#doomMod #gameCompletion #progressTracking #modding #gamingQOL
Enhanced mobility options for Doom - tweaked for perfect gameplay balance,https://reactorcore.itch.io/jetplanes-mobility-tweak-edition,#doomMod #movementMod #gameplayEnhancement #modding #gaming
Visual kill confirmation HUD for Doom - satisfying feedback for every frag,https://reactorcore.itch.io/kill-confirmer,#doomMod #gameHUD #visualFeedback #gamingEnhancement #modding
Monster Scouter HUD: Display enemy health & stats in Doom - tactical advantage,https://reactorcore.itch.io/monster-scouter,#doomMod #monsterStats #gameHUD #tacticalgaming #informationDisplay
Omni Shields: Powerful inventory-based protection system for Doom,https://reactorcore.itch.io/omni-shields,#doomMod #defensivePowerups #gameModding #survivalEnhancement #gaming
Nuclear Barrels: Devastating explosive props mod for Doom - bigger booms!,https://reactorcore.itch.io/nuclear-barrels,#doomMod #explosives #gameEnhancement #destructionMod #gaming
Complete Mugshot HUD collection for Doom - expressive character faces,https://reactorcore.itch.io/mugshot-hud-addon-collection,#doomMod #characterExpressions #gameHUD #visualEnhancement #classicGaming
Ultimate Bullettime mod for Doom - stylish slow-motion combat encounters,https://reactorcore.itch.io/slomo-bullettime-ultimate,#doomMod #bulletTime #gameplayMechanic #combatEnhancement #slowMotion
SuperMap: Start Doom levels with fully revealed maps & enemy locations,https://reactorcore.itch.io/supermap-reveal-map-and-enemies-at-start,#doomMod #mapReveal #gameplayAssist #navigationalAid #modding
Uber Artifacts: Enhanced powerups for Doom with balanced gameplay effects,https://reactorcore.itch.io/uber-artifacts,#doomMod #enhancedPowerups #gameBalancing #playEnhancement #modding
More difficulty modes for Doom - fine-tune challenge to match your skill level,https://reactorcore.itch.io/more-difficulty-modes-ultimate,#doomMod #difficultyOptions #gameCustomization #challengeAdjustment #gaming
Enhanced intermission screens for Doom 2 - visual upgrade for level transitions,https://reactorcore.itch.io/doom-2-intermission-screen-mod,#doomMod #visualEnhancement #gameUI #intermissionScreen #modding
Distant Lands: Seamless background collection for games & digital art projects,https://reactorcore.itch.io/distant-lands-bgs,#gameAssets #backgrounds #digitalArt #seamlessTextures #environmentDesign
PSRC 3M System BW Masks: 32px & 128px geometric mask graphics for designers,https://reactorcore.itch.io/psrc-3m-system-bw-masks-32px-and-128px,#designAssets #masks #geometricGraphics #gameArt #visualResources
Basic 2D Primitive Shapes: 128px versatile shape collection for game developers,https://reactorcore.itch.io/basic-2d-shapes-primitive-128px,#gameAssets #2Dshapes #primitiveGraphics #gameDesign #visualElements
PSRC Human Character: Complete 2D sprite set for game developers,https://reactorcore.itch.io/psrc-2d-sprites-human-character,#gameAssets #characterSprites #2Dgraphics #gamedev #humanCharacter
PSRC Skeleton Character: Fully animated 2D skeleton sprite set for games,https://reactorcore.itch.io/psrc-2d-sprites-skeleton-character,#gameAssets #skeletonSprites #2Dgraphics #gamedev #characterAnimation
Simple Gradient Textures: 128px versatile background collection for designers,https://reactorcore.itch.io/simple-gradient-textures-128px,#gameAssets #gradientTextures #backgroundDesign #visualResources #2Dgraphics
Tiling Website Backgrounds: 1024px seamless texture megapack for web design,https://reactorcore.itch.io/tiling-website-backgrounds-megapack-1024px,#webDesign #seamlessTextures #backgroundAssets #tilingPatterns #designResources
16px Seamless Texture Hyperpack: Massive collection of pixel-perfect tileable textures,https://reactorcore.itch.io/16px-seamless-mc-texture-hyperpack,#gameAssets #16pxTextures #tilingSets #pixelArt #textureCollection
32px Seamless Texture Gigantopack: Enormous tileable texture library for developers,https://reactorcore.itch.io/32px-seamless-mc-texture-gigantopack,#gameAssets #32pxTextures #seamlessTiling #textureLibrary #gamedev
BW Microart: 32px seamless texture megapack with minimalist black & white designs,https://reactorcore.itch.io/bw-microart-32px-seamless-textures-megapack,#gameAssets #BWtextures #minimalDesign #seamlessPatterns #textureArt
BW Surfaces: 128px grayscale texture pack for versatile design applications,https://reactorcore.itch.io/bw-surfaces-128px-super-texture-pack,#gameAssets #grayscaleTextures #surfaceDesign #tileableSurfaces #visualResources
Eradication Wars: Detailed weapon sprite collection for 2D action games,https://reactorcore.itch.io/eradication-wars-weapon-sprite-pack,#gameAssets #weaponSprites #2Dgamedev #pixelArt #actionGameGraphics
Exoplanets: 256px seamless alien texture pack for otherworldly environments,https://reactorcore.itch.io/exoplanets-seamless-textures-pack-256px,#gameAssets #alienTextures #environmentDesign #sciFiGraphics #seamlessBackgrounds
Explosion Animation Pack: Sprite sheets for dynamic in-game explosions & effects,https://reactorcore.itch.io/explosion-spriteanim-sheet-minipack,#gameAssets #explosionSprites #animationSheets #visualEffects #2Dgraphics
Whisper Batch Transcriber: Convert multiple audio files to text with AI accuracy,https://reactorcore.itch.io/whisper-batch-transcriber,#AITranscription #speechToText #contentCreation #productivity #audioProcessing
Vosk Transcriber: Lightweight speech-to-text solution for offline transcription,https://reactorcore.itch.io/vosk-transcriber-maybe-edition,#speechRecognition #audioProcessing #transcriptionTool #contentCreation #offlineAI
Simple YouTube to MP3 downloader - Extract audio from your favorite videos,https://reactorcore.itch.io/youtube-to-mp3-download-simple,#youtubeDownloader #mp3Extraction #audioTools #contentSaving #mediaConverter
Text Line Duplicate Remover: Clean files by eliminating redundant text instantly,https://reactorcore.itch.io/text-line-duplicate-remover,#textCleaning #duplicateRemoval #fileOptimization #dataManagement #productivityTool
Code Packer: Convert entire projects into AI-friendly text format for easier sharing,https://reactorcore.itch.io/code-packer-turn-your-project-into-txt-for-ai-chats,#codeSharing #AIassistance #projectPackaging #developerTools #textConversion
Generate realistic melee weapon descriptions for games & creative writing,https://reactorcore.itch.io/text-gen-weapon-melee-cqc,#contentGenerator #gameWriting #meleeWeapons #creativeTools #writingAid
Firearms description generator - Create compelling gun descriptions instantly,https://reactorcore.itch.io/text-gen-weapon-guns-simple,#weaponGenerator #gameDesign #contentCreation #writingTools #gunDescriptions
Grenade & explosive device text generator for game developers & writers,https://reactorcore.itch.io/text-gen-weapon-grenade-device,#explosiveDesign #gameWriting #weaponDescriptions #contentCreation #writingTools
Complex weapon generator: Create unique & detailed armaments for any setting,https://reactorcore.itch.io/text-gen-weapon-any-complex,#weaponDesign #gameAssets #contentGenerator #creativeWriting #worldbuilding
Ammunition type generator: Create diverse & realistic ammo descriptions,https://reactorcore.itch.io/text-gen-weapon-ammo-types,#ammoDesign #gameDevTools #contentGenerator #weaponSystems #worldbuilding
Generate sci-fi warrior character descriptions with attitude & unique traits,https://reactorcore.itch.io/text-gen-warrior-scifi-badass,#characterGenerator #sciFiWriting #gameDesign #NPCcreation #writingTools
Vehicle destruction text generator - Vivid crash & damage descriptions,https://reactorcore.itch.io/text-gen-vehicle-being-wrecked,#vehicleDestruction #gameWriting #actionSequences #contentGenerator #creativeTools
Umbrella Term Generator: Create categories & classifications for worldbuilding,https://reactorcore.itch.io/text-gen-umbrella-term-things,#worldbuilding #termGenerator #creativeWriting #categoryCreation #namingTool
Seamless texture description generator for art directors & environment artists,https://reactorcore.itch.io/text-gen-texture-seamless-tiling,#textureDesign #environmentArt #gameAssets #contentCreation #designTools
Generate unique symbols & emblems - Perfect for factions & organizations,https://reactorcore.itch.io/text-gen-symbols-emblems-logos,#logoGenerator #factionDesign #gameAssets #worldbuilding #visualIdentity
Building destruction generator - Create cinematic structural damage descriptions,https://reactorcore.itch.io/text-gen-structure-building-smash,#destructionEffects #environmentalDamage #gameWriting #scenarioDesign #actionSequences
Reactor & machine description generator for sci-fi environments & props,https://reactorcore.itch.io/text-gen-reactor-machine,#sciFiTech #propDesign #environmentAssets #worldbuilding #machineDescriptions
Particle effect generator - Create stunning visual effect descriptions for games,https://reactorcore.itch.io/text-gen-particle-effect-texture,#visualEffects #gameDesign #particleEffects #graphicDescriptions #FXdesign
Mecha & war robot generator - Design unique mechanical warriors for your game,https://reactorcore.itch.io/text-gen-mecha-war-robot,#mechaDesign #robotGenerator #gameContent #characterDesign #sciFiAssets
Loot surprise generator - Create rewarding treasures & unexpected findings,https://reactorcore.itch.io/text-gen-loot-surprise,#lootDesign #gameRewards #treasureGenerator #contentCreation #gameDesign
Space & exoplanet location generator - Craft alien worlds & stellar landscapes,https://reactorcore.itch.io/text-gen-locations-space-and-exoplanets,#planetGenerator #spaceEnvironments #worldbuilding #sciFiSettings #gameDesign
Natural biome generator - Create diverse & realistic environmental zones,https://reactorcore.itch.io/text-gen-locations-natural-biome-zones,#biomeDesign #environmentCreation #worldbuilding #landscapeGenerator #gameDesign
Space megastructure generator - Design massive sci-fi constructions,https://reactorcore.itch.io/text-gen-locations-megastructures-in-space,#megastructures #sciFiWorldbuilding #spaceArchitecture #gameEnvironments #conceptDesign
Human-made location generator - Create realistic built environments & structures,https://reactorcore.itch.io/text-gen-locations-human-made-built-places,#locationDesign #urbanEnvironments #architectureGenerator #worldbuilding #gameSettings
Horrifying abomination generator - Create terrifying monsters for horror games,https://reactorcore.itch.io/text-gen-horrifying-abomination,#horrorCreatures #monsterDesign #gameEnemies #creatureGenerator #frightDesign
Genetic monster generator - Design hybrid creatures & bioengineered horrors,https://reactorcore.itch.io/text-gen-genetic-monsters,#mutantDesign #creatureCreation #gameMonsters #biologicalHorrors #characterDesign
Food description generator - Create mouth-watering culinary content for games,https://reactorcore.itch.io/text-gen-food-yummies,#foodDescriptions #gameProps #culinaryContent #worldbuilding #itemGenerator
Doomsday event generator - Create apocalyptic scenarios & world-ending disasters,https://reactorcore.itch.io/text-gen-doomsday-event,#apocalypseDesign #catastropheScenarios #storyGenerator #worldEndings #gameEvents
Crosshair & reticle generator - Design unique targeting systems for games,https://reactorcore.itch.io/text-gen-crosshair-reticle,#UIdesign #gameInterface #crosshairDesign #targetingSystem #gameAssets
Corporate branded items generator - Create fictional companies & products,https://reactorcore.itch.io/text-gen-corporate-branded-things,#brandGenerator #fictionalCompanies #gameProps #worldbuilding #corporateIdentity
